 name	 vol(cu.units)	 len(units)	 <r>_vl(units)	 <r>_obs(units)	 par	 num_child	 children...
3.1	39	22.799	0.737903	0.560355	N/A	2	4.1	1.1
4.1	29.5	24.6569	0.617117	0.225806	3	2	7.1	5.1
7.1	37.5	25.9706	0.677954	0.421053	4	0
5.1	30.8333	25.4853	0.62057	0.25	4	2	2.1	6.1
2.1	29.8333	15.7279	0.777034	0.594007	5	1	0.1
0.1	51.5	36.2843	0.672155	0.450273	2	0
6.1	30.8333	18.5563	0.727259	0.53125	5	0
1.1	25	16.7279	0.689722	0.461538	3	0
